Tarih;Sensor Adi;Sensor No;X Koordinati;Y Koordinati;ARAC TOPLAM
01.02.2023;D100 Tuzla Piyade;490;29.327159;40.834560;72397
01.02.2023;Tuzla Şifa Mahallesi;491;29.3547;40.8226;83611
01.02.2023;Kartal Uğur Mumcu Bağlantı Yolu;494;29.206618;40.929190;88562
01.02.2023;D100 Maltepe;497;29.134042;40.940013;151665
01.02.2023;D100 Kozyatağı;499;29.096558;40.978886;151816
01.02.2023;Onuncu Yıl Caddesi;503;28.921770;41.011618;34693
01.02.2023;Ataköy Sinan Erdem Spor Salonu;509;28.851969;40.988298;67416
01.02.2023;Otogar;515;28.884665;41.043609;55823
01.02.2023;Havaalanı Florya;518;28.802777;40.980153;44480
01.02.2023;Başakşehir Giriş;519;28.810309;41.066114;78805
01.02.2023;Esenyurt Gişeler;525;28.690154;41.046019;72724
01.02.2023;O-3 Milliyet Önü;527;28.843996;41.059604;78275
01.02.2023;Çağlayan SSK;529;28.970788;41.065462;137707
01.02.2023;TEM Ataşehir Şerifali;532;29.132121;40.996916;175960
01.02.2023;Mecidiyeköy;533;28.990867;41.067179;89073
01.02.2023;Çağlayan Kavşağı;534;28.976058;41.067733;86852
01.02.2023;Okmeydanı DMS;535;28.949946;41.051648;129765
01.02.2023;Kemerburgaz Yolu 5;545;28.895310;41.158650;81715
01.02.2023;Riva Yolu 2;547;29.109020;41.107772;43781
01.02.2023;Kemerdere Kavşağı;551;29.180752;41.020089;119812
01.02.2023;Çekmeköy;552;29.154286;41.036889;95857
01.02.2023;Kozyatağı Metro;553;29.094085;40.982495;74111
01.02.2023;D100 Kartal Kavşağı;558;29.211720;40.905516;105584
01.02.2023;TEM Hasdal Kavşağı;559;28.957379;41.099368;150474
01.02.2023;D100 Küçükçekmece Gölü 1;561;28.758393;40.982394;156454
01.02.2023;Başakşehir;731;28.8133;41.0832;74398
01.02.2023;Başakşehir 4. Etap 2. Kısım;732;28.8136;41.0951;81786
01.02.2023;Başakşehir 4. Etap 1. Kısım;733;28.8154;41.1092;61328
01.02.2023;Fenertepe Kavşağı;735;28.805352;41.139152;45431
01.02.2023;Boğazköy;737;28.8132;41.1777;51588
01.02.2023;Odayeri;744;28.8505;41.2303;18686
01.02.2023;Çiftalan;752;28.918400;41.234400;47747
01.02.2023;Gümüşdere;755;28.9831;41.2262;51275
01.02.2023;Yavuz Sultan Selim Köprüsü Anadolu;764;29.123974;41.197849;44615
01.02.2023;Poyrazköy;765;29.140881;41.197570;49865
01.02.2023;Riva Tır Parkı;770;29.214179;41.187570;50263
01.02.2023;Değirmendere;771;29.235945;41.179689;57058
01.02.2023;"Sırapınar ";777;29.290172;41.099268;47420
01.02.2023;Avcılar Pelikan;789;28.714688;40.989787;115266
01.02.2023;Göktürk Kavşağı;816;28.878916;41.176403;52768
01.02.2023;Göktürk Gölet;817;28.867974;41.195935;61352
01.02.2023;İstaç Katı Atık Tesisi;818;28.856191;41.203025;59212
01.02.2023;İhsaniye Kavşağı;819;28.817870;41.233395;54795
01.02.2023;Viyadük 1;820;28.773645;41.245286;12320
01.02.2023;İstanbul Havalimanı Çıkış;821;28.737081;41.246301;14910
01.02.2023;Galata Köprüsü 2;826;28.973862;41.020572;5976
01.02.2023;Haliç Sütlüce D-100 Katılım;828;28.947187;41.049057;18484
01.03.2023;TEM Karanfilköy;2;29.028617;41.092425;97085
01.03.2023;TEM Küçükbakkalköy;5;29.106018;40.985743;155729
01.03.2023;Optimum AVM;6;29.084167;40.988017;134485
01.03.2023;D100 Göztepe;8;29.079106;40.990121;98507
01.03.2023;Çamlıca TEM-D100 Bağl. Yolu;10;29.072406;41.005797;88504
01.03.2023;D100 Florya;24;28.792770;40.989967;139553
01.03.2023;D100 Yıldız Katılımı;25;29.011504;41.054534;44180
01.03.2023;Güneşli B. Ekspres Yolu;38;28.807770;41.048592;109397
01.03.2023;D100 Ambarlı;41;28.690915;40.999795;87906
01.03.2023;Atışalanı;45;28.8551;41.0551;165512
01.03.2023;Bayrampaşa;54;28.908399;41.040315;189707
01.03.2023;TEM D100 Okmeydanı Bağl. Yolu;56;28.957666;41.060659;92963
01.03.2023;TEM Gazi Mah.;58;28.8930;41.0907;159194
01.03.2023;D100 15 Temmuz Şehitler Köprüsü Avrupa Girişi;60;29.024857;41.054074;184376
01.03.2023;D100 Kozyatağı;66;29.101450;40.970334;137922
01.03.2023;D100 Uzunçayır;69;29.061379;40.997181;129641
01.03.2023;"D100 Gülsuyu ";70;29.152522;40.924870;75245
01.03.2023;Kavacık;72;29.083395;41.091913;205338
01.03.2023;TEM Çakmak Köprüsü;73;29.121079;41.023801;197861
01.03.2023;D100 Maltepe;75;29.140497;40.934839;153107
01.03.2023;D100 Pendik;77;29.237210;40.889364;134710
01.03.2023;D100-Altunizade;80;29.045220;41.031445;155652
01.03.2023;Ümraniye;82;29.120264;41.052005;157364
01.03.2023;TEM Çakmak Köprüsü;83;29.120768;41.017684;198895
01.03.2023;D100 Hurriyet Tepesi;85;28.986117;41.066795;75675
01.03.2023;B. Expres İs Bankası Karsısı;87;28.811005;41.032058;165534
01.03.2023;FSM Avrupa Girişi;90;29.047444;41.090744;211363
01.03.2023;FSM Anadolu Girişi;92;29.078949;41.092382;207508
01.03.2023;Kavacık Hisar Evleri;93;29.094684;41.082827;202066
01.03.2023;Ümraniye Kavşağı;95;29.121094;41.028942;151286
01.03.2023;TEM Ataşehir;97;29.136767;40.997117;177683
01.03.2023;Çamlıca Gişeler;98;29.166806;40.993660;161228
01.03.2023;Çamlıca Gişeler;99;29.180890;40.990655;161909
01.03.2023;TEM Kartal;100;29.189107;40.989811;121712
01.03.2023;D100 Acıbadem;104;29.044757;41.001772;113009
01.03.2023;D100 Küçükyalı;107;29.118563;40.952052;143006
01.03.2023;D100 Kartal Oto Sanayi;110;29.194666;40.911278;103853
01.03.2023;D100 Güzelyalı;113;29.278414;40.861352;119662
01.03.2023;Kadıköy Hasanpaşa;115;29.050968;40.995493;83781
01.03.2023;Şükrü Saraçoğlu Stadı;116;29.038589;40.989457;49427
01.03.2023;Küçükyalı Sahil Yolu;119;29.101353;40.947741;35054
01.03.2023;Kartal Sahil Yolu;121;29.167966;40.894727;46750
01.03.2023;Üsküdar Sahil Yolu;124;29.034033;41.039438;14232
01.03.2023;Altunizade Ümraniye Katılımı;127;" 29.04951";41.023083;33106
01.03.2023;Libadiye;128;29.069997;41.019906;80443
01.03.2023;Ümraniye Otopazarı;129;29.096571;41.031040;72604
01.03.2023;Ümraniye Küçüksu;130;29.111478;41.029571;153075
01.03.2023;Şile Yolu;131;29.131909;41.029330;91469
01.03.2023;Kartal Gişeler Çıkışı;133;29.211463;40.976082;70484
01.03.2023;Yakacık Bağl. Yolu;135;29.212724;40.918948;81841
01.03.2023;Soğanlık Bağl. Yolu;136;29.213230;40.908326;91358
01.03.2023;Pendik Bağl. Yolu;137;29.325738;40.925830;44420
01.03.2023;TEM Firuzköy;142;28.720065;41.054702;144304
01.03.2023;M.Bey Gişeler;144;28.786671;41.063435;164577
01.03.2023;TEM Tekstilkent İstanbul Yönü;146;28.857442;41.066960;150204
01.03.2023;TEM Hasdal 2;150;28.965636;41.099614;119755
01.03.2023;TEM Harp Akademileri;152;29.006446;41.100045;147165
01.03.2023;Beylikdüzü;156;28.638692;41.016302;122205
01.03.2023;Haramidere;157;28.669280;41.006358;143604
01.03.2023;D100 Sefaköy;162;28.807908;41.000700;108184
01.03.2023;Yenibosna;165;28.833543;40.992732;104159
01.03.2023;Bakırköy;168;28.869113;40.996824;133730
01.03.2023;Merter;169;28.887355;41.002503;111073
01.03.2023;Tozkoparan;172;28.90474;41.01233;122040
01.03.2023;Cevizlibağ;173;28.916426;41.019591;82157
01.03.2023;Havuzlu Kavşak;177;28.831499;40.963781;70389
01.03.2023;Ataköy;179;28.865933;40.976046;92729
01.03.2023;Bakırköy Sahil;181;28.876928;40.974686;102683
01.03.2023;Yedikule Sahil;183;28.919461;40.988399;120177
01.03.2023;Samatya Sahil;185;28.932372;40.998139;91365
01.03.2023;Kumkapı Sahil;188;28.977573;41.002195;23546
01.03.2023;Atatürk Köprüsü;192;28.967373;41.025075;86676
01.03.2023;TEM-D100 Hadımköy Bağlantı;199;28.622577;41.074494;41994
01.03.2023;D100-TEM Esenyurt Bağlantı;200;28.681475;41.023220;144914
01.03.2023;TEM-D100 Esenyurt Bağlantı;201;28.689368;41.039518;115075
01.03.2023;D100 Sahil Florya Bağlantı;202;28.799448;40.986205;32911
01.03.2023;Sahil-D100 Florya Bağlantı;203;28.804604;40.971132;48414
01.03.2023;Tepebaşı;211;28.975025;41.035470;39988
01.03.2023;Piyalepaşa;214;28.967316;41.043660;107519
01.03.2023;Piyalepaşa;216;28.968121;41.049582;73971
01.03.2023;Memorial Hast.;218;28.977706;41.065031;48708
01.03.2023;Vatan Cad.;220;28.930855;41.023201;114528
01.03.2023;Anıtmezar;222;28.922306;41.029830;68590
01.03.2023;Bayrampaşa Hali Önü;226;28.885556;41.050833;140445
01.03.2023;Yıldırım Mah. Girişi;227;28.881736;41.066964;122224
01.03.2023;Alibeyköy TEM Katılımı;237;28.958296;41.072211;16866
01.03.2023;Cendere Yolu Kültür Merkezi;239;28.971237;41.077874;38733
01.03.2023;Dolmabahçe Sahil;242;28.994606;41.036379;32405
01.03.2023;Mimar Sinan Üniversitesi Önü;243;28.988520;41.029917;27929
01.03.2023;Piyalepaşa;247;28.971494;41.056806;49352
01.03.2023;Terazidere Metro;250;28.898519;41.029425;83310
01.03.2023;Akom Önü;253;28.961073;41.090599;120613
01.03.2023;"Sanayi Mah. Büyükdere Cd. ";254;29.005410;41.090627;65995
01.03.2023;"Büyükdere 1.Levent ";258;29.015483;41.073533;97399
01.03.2023;Zincirlikuyu;259;29.013387;41.067293;67886
01.03.2023;Yıldız;260;29.008883;41.053496;41332
01.03.2023;Conrad Oteli;263;29.008125;41.047781;50508
01.03.2023;Maslak Atatürk Oto Sanayi;265;29.024749;41.115626;72815
01.03.2023;TEM Levent;268;29.021896;41.094442;144786
01.03.2023;Yeşilyurt;272;28.841087;40.969757;78535
01.03.2023;TEM Sultanbeyli;275;29.272807;40.966185;130122
01.03.2023;B. Ekspres Yolu;277;28.812804;41.008737;122926
01.03.2023;Göksu Evleri;279;29.088828;41.089108;39849
01.03.2023;Molla Gürani Viyadüğü;280;29.103874;41.072949;208744
01.03.2023;D100 Edirnekapı;288;28.932378;41.034829;95451
01.03.2023;D100 Türk Böbrek Vakfı Önü;290;28.877695;40.999537;114387
01.03.2023;Atışalanı;293;28.873104;41.049943;117826
01.03.2023;D100 Zincirlikuyu;301;29.011693;41.066856;93534
01.03.2023;D100 Zincirlikuyu;302;29.014473;41.064736;106643
01.03.2023;15 Temmuz Şehitler Köprüsü Yıldız Katılımı;303;29.018432;41.057702;122719
01.03.2023;D100 Haliç Köprü Çıkışı;304;28.937181;41.038693;111545
01.03.2023;D100 Mecidiyeköy B. Köprü Katılımı;305;29.005424;41.066793;110015
01.03.2023;D100 Unalan;309;29.059493;41.003622;77955
01.03.2023;D100 Acıbadem Köprüsü;311;29.056191;41.015509;131977
01.03.2023;D100 Altunizade;312;29.048967;41.021436;37395
01.03.2023;15 Temmuz Şehitler Köprüsü Anadolu;314;29.043900;41.035517;152918
01.03.2023;TEM Küçükbakkalköy Kozyatağı Yönü;320;29.111098;40.990651;165457
01.03.2023;TEM Küçükbakkalköy Kavacık Yönü;321;29.114865;40.994200;146138
01.03.2023;TEM Ataşehir;322;29.119816;41.000785;121599
01.03.2023;TEM Çakmak;323;29.121905;41.013578;204546
01.03.2023;TEM Ümraniye;324;29.121018;41.033553;135069
01.03.2023;TEM Çavuşbaşı;326;29.121506;41.040849;138879
01.03.2023;TEM Çavuşbaşı Tır Parkı;327;29.121475;41.047701;157094
01.03.2023;TEM Elmalı;328;29.118256;41.058032;179796
01.03.2023;TEM Kavacık;329;29.097796;41.078853;213501
01.03.2023;D100 Göztepe;330;29.074916;40.992050;134303
01.03.2023;"D100 Avrasya Tünel Çıkışı ";331;29.034723;41.003772;81248
01.03.2023;D100 Zümrüt Evler;334;29.142989;40.932237;170309
01.03.2023;D100 Gülsuyu;335;29.170057;40.919189;138252
01.03.2023;D100 Başıbüyük;336;29.129551;40.943761;130396
01.03.2023;D100 Çobançeşme;338;28.820708;40.993412;92903
01.03.2023;D100 Cennet Mah.;339;28.780198;40.985526;112540
01.03.2023;D100 Avcılar Hacı şerif;340;28.734461;40.978766;119949
01.03.2023;TEM Kurtköy;346;29.317984;40.943085;165500
01.03.2023;Sabiha Gökçen Bağlantı yolu;347;29.293064;40.873392;67916
01.03.2023;Dragos Sahil;349;29.141675;40.904403;46003
01.03.2023;TEM Mahmutbey Doğu Kavşağı Çıkışı;350;28.840620;41.062218;99854
01.03.2023;Nurtepe;353;28.956674;41.070206;91763
01.03.2023;TEM Halkalı;355;28.762591;41.062226;167820
01.03.2023;TEM Bahçeşehir;356;28.694422;41.058781;123645
01.03.2023;TEM Esenyurt Çıkışı;357;28.643599;41.078669;79890
01.03.2023;TEM Büyükçekmece;358;28.611798;41.100459;55511
01.03.2023;TEM Büyükçekmece-2;359;28.583972;41.105243;52164
01.03.2023;TEM Esenyurt;360;28.670908;41.053857;79609
01.03.2023;TEM Altınşehir;361;28.738213;41.061088;171890
01.03.2023;TEM Bayrampaşa;362;28.871941;41.077665;115917
01.03.2023;"Havaalanı İski Önü ";367;28.839197;40.976609;44181
01.03.2023;Havuzlu Kavşak;369;28.833719;40.967882;48096
01.03.2023;Samatya 1;372;28.939568;41.002437;87828
01.03.2023;"Avcılar Çıkış D100 Karayolu ";376;28.751027;40.979811;127772
01.03.2023;O-3 Bayrampaşa;377;28.899457;41.042346;172696
01.03.2023;O-3 Esenler;378;28.882698;41.046021;145503
01.03.2023;TEM Halkalı;380;28.777588;41.062440;164780
01.03.2023;TEM Olimpiyat Stadı;381;28.753570;41.061165;162211
01.03.2023;TEM Büyükçekmece 1;384;28.623791;41.096118;54098
01.03.2023;TEM Selimpaşa;394;28.392688;41.067645;52595
01.03.2023;TEM Tepekent;395;28.506775;41.070053;47939
01.03.2023;TEM İstoç;396;28.830473;41.064168;153776
01.03.2023;D100 Metroport;402;28.861256;40.994810;110821
01.03.2023;D100 Sefaköy;403;28.796893;40.997974;95001
01.03.2023;"Kuyumcukent Basın Ekspres yolu ";405;28.819257;40.998556;130745
01.03.2023;Güneşli 1 Basın Ekspres yolu;406;28.810349;41.039453;156002
01.03.2023;"Güneşli 2 Basın Ekspres yolu ";408;28.811125;41.024099;160181
01.03.2023;TEM Milliyet Önü;409;28.844574;41.061240;112646
01.03.2023;TEM Milliyet 2 (Yaşar Ticaret Karşısı);410;28.851034;41.064636;153466
01.03.2023;TEM Tekstilkent;411;28.866209;41.071516;120100
01.03.2023;TEM Gaziosmanpaşa;412;28.885291;41.088978;143445
01.03.2023;TEM Gaziosmanpaşa Toki Konutları;413;28.905424;41.090657;167400
01.03.2023;TEM Gaziosmanpaşa Tırparkı;414;28.917308;41.093155;186471
01.03.2023;TEM FSM Gişe Sahası Öncesi;417;29.033579;41.091569;94080
01.03.2023;Samatya Sahilyolu Liman;418;28.927553;40.991907;100628
01.03.2023;Mustafa Kemal Mahallesi;422;29.092995;41.009104;82586
01.03.2023;Esatpaşa Mahallesi;423;29.083225;41.009081;74112
01.03.2023;"Dudullu Kavşağı ";427;29.154430;40.995045;93997
01.03.2023;TEM Kartal;430;29.198187;40.985274;157122
01.03.2023;TEM Kartal Kavşağı;431;29.207741;40.982243;132299
01.03.2023;TEM Samandıra 1;432;29.217556;40.980266;140239
01.03.2023;TEM Samandıra 2;433;29.235885;40.975491;139706
01.03.2023;TEM Sultanbeyli 1;434;29.284354;40.959521;138114
01.03.2023;TEM Orhanlı;438;29.363427;40.905120;116342
01.03.2023;TEM Aydınlı;439;29.375069;40.886310;114972
01.03.2023;TEM Sultanbeyli 2;440;29.259225;40.971843;120269
01.03.2023;TEM Samandıra 3;441;29.246350;40.975685;126285
01.03.2023;TEM Kavacık Kavşağı;442;29.092175;41.088696;144266
01.03.2023;FSM Gişeler;443;29.040798;41.091107;72687
01.03.2023;Kemerburgaz Yolu 1;444;28.954204;41.104704;60071
01.03.2023;Kemerburgaz Yolu 2;445;28.946537;41.120835;102696
01.03.2023;D100 Tüyap;447;28.622162;41.024246;94894
01.03.2023;D100 Selimpaşa;456;28.383848;41.052097;33153
01.03.2023;Mimarsinan;458;28.554735;41.015986;83010
01.03.2023;Levent 1;464;29.013623;41.077812;82909
01.03.2023;Sanayi Mahallesi;467;29.006462;41.096615;92242
01.03.2023;Harp Akademisi;468;29.011750;41.104341;129691
01.03.2023;Yeşilvadi Konutları;475;29.126178;41.027522;144399
01.03.2023;Nevzat Demir Tesisleri (BJK);477;29.139753;41.034206;131176
01.03.2023;Altunizade;480;29.046122;41.027428;112710
01.03.2023;D100 Pendik Tersane 2;488;29.272318;40.867360;64695
01.03.2023;D100 Tuzla Piyade;490;29.327159;40.834560;74298
01.03.2023;Tuzla Şifa Mahallesi;491;29.3547;40.8226;83816
01.03.2023;Kartal Uğur Mumcu Bağlantı Yolu;494;29.206618;40.929190;88918
01.03.2023;D100 Soğanlık;495;29.180311;40.916471;106669
01.03.2023;D100 Maltepe;497;29.134042;40.940013;153149
01.03.2023;D100 Kozyatağı;499;29.096558;40.978886;146203
01.03.2023;Onuncu Yıl Caddesi;503;28.921770;41.011618;35363
01.03.2023;Ataköy Sinan Erdem Spor Salonu;509;28.851969;40.988298;73660
01.03.2023;Havaalanı (Çiroz Spor Tesisleri);517;28.813677;40.964018;56849
01.03.2023;Havaalanı Florya;518;28.802777;40.980153;45042
01.03.2023;Başakşehir Giriş;519;28.810309;41.066114;80417
01.03.2023;Esenyurt Gişeler;525;28.690154;41.046019;75690
01.03.2023;O-3 Milliyet Önü;527;28.843996;41.059604;85787
01.03.2023;Çağlayan SSK;529;28.970788;41.065462;143280
01.03.2023;TEM Ataşehir Şerifali;532;29.132121;40.996916;174520
01.03.2023;Mecidiyeköy;533;28.990867;41.067179;96791
01.03.2023;Çağlayan Kavşağı;534;28.976058;41.067733;90161
01.03.2023;Riva Yolu 2;547;29.109020;41.107772;42900
01.03.2023;Kemerdere Kavşağı;551;29.180752;41.020089;122333
01.03.2023;Çekmeköy;552;29.154286;41.036889;95884
01.03.2023;Kozyatağı Metro;553;29.094085;40.982495;70337
01.03.2023;Kartal Fenerbahçe Tesisleri;557;29.216866;40.947152;69029
01.03.2023;D100 Kartal Kavşağı;558;29.211720;40.905516;106023
01.03.2023;TEM Hasdal Kavşağı;559;28.957379;41.099368;148258
01.03.2023;D100 Çobançeşme Havaalanı;563;28.812914;40.997276;124998
01.03.2023;Başakşehir;731;28.8133;41.0832;74300
01.03.2023;Başakşehir 4. Etap 2. Kısım;732;28.8136;41.0951;81638
01.03.2023;Başakşehir 4. Etap 1. Kısım;733;28.8154;41.1092;59111
01.03.2023;Fenertepe Kavşağı;735;28.805352;41.139152;42141
01.03.2023;Boğazköy;737;28.8132;41.1777;50088
01.03.2023;Odayeri;744;28.8505;41.2303;17776
01.03.2023;Çiftalan;752;28.918400;41.234400;47353
01.03.2023;Gümüşdere;755;28.9831;41.2262;46735
01.03.2023;YSS Avrupa;761;29.0922;41.2123;24690
01.03.2023;Yavuz Sultan Selim Köprüsü Anadolu;764;29.123974;41.197849;45139
01.03.2023;Poyrazköy;765;29.140881;41.197570;48929
01.03.2023;Riva Tır Parkı;770;29.214179;41.187570;49553
01.03.2023;Değirmendere;771;29.235945;41.179689;51377
01.03.2023;Avcılar Pelikan;789;28.714688;40.989787;108737
01.03.2023;Göktürk Kavşağı;816;28.878916;41.176403;53078
01.03.2023;Göktürk Gölet;817;28.867974;41.195935;60552
01.03.2023;İstaç Katı Atık Tesisi;818;28.856191;41.203025;58899
01.03.2023;İhsaniye Kavşağı;819;28.817870;41.233395;53632
01.03.2023;Viyadük 1;820;28.773645;41.245286;12474
01.03.2023;İstanbul Havalimanı Çıkış;821;28.737081;41.246301;15106
01.03.2023;Galata Köprüsü 2;826;28.973862;41.020572;5825
01.03.2023;Haliç Sütlüce D-100 Katılım;828;28.947187;41.049057;19894
01.03.2023;Halıcıoğlu Metrobüs;830;28.945648;41.047105;91263
01.04.2023;TEM Karanfilköy;2;29.028617;41.092425;100550
01.04.2023;TEM Çakmak;4;29.122002;41.007104;208543
01.04.2023;TEM Küçükbakkalköy;5;29.106018;40.985743;161393
01.04.2023;Optimum AVM;6;29.084167;40.988017;146662
01.04.2023;D100 Göztepe;8;29.079106;40.990121;117628
01.04.2023;Çamlıca TEM-D100 Bağl. Yolu;10;29.072406;41.005797;93935
01.04.2023;TEM İstoç;22;28.821302;41.063408;209108
01.04.2023;D100 Florya;24;28.792770;40.989967;139075
01.04.2023;D100 Yıldız Katılımı;25;29.011504;41.054534;46586
01.04.2023;Güneşli B. Ekspres Yolu;38;28.807770;41.048592;145504
01.04.2023;D100 Ambarlı;41;28.690915;40.999795;124916
01.04.2023;Atışalanı;45;28.8551;41.0551;173287
01.04.2023;Bayrampaşa;54;28.908399;41.040315;208542
01.04.2023;D100 15 Temmuz Şehitler Köprüsü Avrupa Girişi;60;29.024857;41.054074;191331
01.04.2023;D100 Kozyatağı;66;29.101450;40.970334;146581
01.04.2023;D100 Uzunçayır;69;29.061379;40.997181;128151
01.04.2023;"D100 Gülsuyu ";70;29.152522;40.924870;75195
01.04.2023;Kavacık;72;29.083395;41.091913;208879
01.04.2023;TEM Çakmak Köprüsü;73;29.121079;41.023801;212483
01.04.2023;D100 Maltepe;75;29.140497;40.934839;160390
01.04.2023;D100 Pendik;77;29.237210;40.889364;134569
01.04.2023;D100-Altunizade;80;29.045220;41.031445;163480
01.04.2023;Ümraniye;82;29.120264;41.052005;176503
01.04.2023;TEM Çakmak Köprüsü;83;29.120768;41.017684;209172
01.04.2023;D100 Hurriyet Tepesi;85;28.986117;41.066795;77888
01.04.2023;D100 Okmeydanı;86;28.958552;41.055276;103800
01.04.2023;B. Expres İs Bankası Karsısı;87;28.811005;41.032058;170060
01.04.2023;FSM Avrupa Girişi;90;29.047444;41.090744;213460
01.04.2023;FSM Anadolu Girişi;92;29.078949;41.092382;211573
01.04.2023;Kavacık Hisar Evleri;93;29.094684;41.082827;212789
01.04.2023;Ümraniye Kavşağı;95;29.121094;41.028942;166312
01.04.2023;TEM Ataşehir;97;29.136767;40.997117;183933
01.04.2023;Çamlıca Gişeler;98;29.166806;40.993660;158288
01.04.2023;Çamlıca Gişeler;99;29.180890;40.990655;158044
01.04.2023;TEM Kartal;100;29.189107;40.989811;117632
01.04.2023;D100 Acıbadem;104;29.044757;41.001772;107911
01.04.2023;D100 Küçükyalı;107;29.118563;40.952052;146549
01.04.2023;D100 Kartal Oto Sanayi;110;29.194666;40.911278;102702
01.04.2023;D100 Güzelyalı;113;29.278414;40.861352;124152
01.04.2023;Kadıköy Hasanpaşa;115;29.050968;40.995493;95038
01.04.2023;Şükrü Saraçoğlu Stadı;116;29.038589;40.989457;59453
01.04.2023;Küçükyalı Sahil Yolu;119;29.101353;40.947741;33650
01.04.2023;Kartal Sahil Yolu;121;29.167966;40.894727;43103
01.04.2023;Üsküdar Sahil Yolu;124;29.034033;41.039438;15900
01.04.2023;Altunizade Ümraniye Katılımı;127;" 29.04951";41.023083;35472
01.04.2023;Libadiye;128;29.069997;41.019906;92410
01.04.2023;Ümraniye Otopazarı;129;29.096571;41.031040;75238
01.04.2023;Ümraniye Küçüksu;130;29.111478;41.029571;154133
